,image_id,asymmetry,border,colour
1960,ISIC_0014923,0.181,12413.303,1515.9772986319304
1961,ISIC_0014925,0.224,10244.636,908.9299561641034
1962,ISIC_0014926,0.103,41152.67,684.1666096177465
1963,ISIC_0014929,0.17,5072.926,1376.9171498249561
1964,ISIC_0014930,0.115,21878.679,1903.7408283419447
1965,ISIC_0014933,0.087,7375.725,1796.2018795243227
1966,ISIC_0014951,0.232,98982.983,1141.8772496494028
1967,ISIC_0014975,0.269,117641.9,655.4196771569672
1968,ISIC_0014983,0.197,74220.569,1611.3894360484248
1969,ISIC_0014987,0.215,86465.801,893.9904004394499
1970,ISIC_0015005,0.212,131278.855,803.4503383686606
1971,ISIC_0015006,0.107,19514.298,374.4165881941148
1972,ISIC_0015032,0.131,28171.153,1078.2075872299176
1973,ISIC_0015038,0.057,44469.871,1175.3416156407773
1974,ISIC_0015044,0.16,53775.404,797.3132334740952
1975,ISIC_0015045,0.264,62649.592,1749.0138620607586
1976,ISIC_0015079,0.196,28300.942,1194.538246183344
1977,ISIC_0015082,0.186,53411.845,825.0803769668013
1978,ISIC_0015108,0.269,163435.019,837.2298092191901
1979,ISIC_0015109,0.14,57945.776,1626.3697633043773
1980,ISIC_0015110,0.262,131688.175,1122.7080089158922
1981,ISIC_0015112,0.147,63062.019,1137.9114793680994
1982,ISIC_0015113,0.05,29163.941,913.0740155315076
1983,ISIC_0015153,0.122,49060.906,1343.9181761622467
1984,ISIC_0015158,0.182,52144.232,1473.28055400032
1985,ISIC_0015166,0.152,85683.653,1038.2066449858917
1986,ISIC_0015168,0.132,81312.343,966.4371378815055
1987,ISIC_0015170,0.119,40652.605,610.0093779366904
1988,ISIC_0015181,0.167,26055.788,638.246301800967
1989,ISIC_0015182,0.115,38255.635,901.9814746032722
1990,ISIC_0015189,0.165,55339.535,835.9718982399039
1991,ISIC_0015190,0.215,104829.39,1003.0759901584152
1992,ISIC_0015200,0.133,98286.019,2009.616805310123
1993,ISIC_0015204,0.122,84529.97,960.7420117496835
1994,ISIC_0015219,0.074,58122.264,1411.8588476816496
1995,ISIC_0015220,0.138,57081.145,912.7021018823193
1996,ISIC_0015233,0.166,45297.507,1889.8305715382878
1997,ISIC_0015260,0.13,10526.003,1191.8453623598043
1998,ISIC_0015284,0.18,51442.878,2048.625096022381
1999,ISIC_0015295,0.199,81811.87,1058.1611412435875
